% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
9.93921	1	2	2	2.62468e-13	553.331	0
9.93921	1	3	3	5.01602e-14	105.747	0
9.94021	1	1	1	1.30863e-13	275.884	0
9.94021	1	2	2	2.62436e-13	553.264	0
9.94021	1	3	3	5.01614e-14	105.749	0
9.94121	1	1	1	1.30853e-13	275.863	0
9.94121	1	2	2	2.62405e-13	553.198	0
9.94121	1	3	3	5.01625e-14	105.752	0
9.94221	1	1	1	1.30844e-13	275.842	0
9.94221	1	2	2	2.62374e-13	553.132	0
9.94221	1	3	3	5.01636e-14	105.754	0
9.94321	1	1	1	1.30834e-13	275.822	0
9.94321	1	2	2	2.62342e-13	553.066	0
9.94321	1	3	3	5.01648e-14	105.757	0
9.94421	1	1	1	1.30824e-13	275.801	0
9.94421	1	2	2	2.62311e-13	553	0
9.94421	1	3	3	5.01659e-14	105.759	0
9.94521	1	1	1	1.30814e-13	275.78	0
9.94521	1	2	2	2.6228e-13	552.934	0
9.94521	1	3	3	5.0167e-14	105.761	0
9.94621	1	1	1	1.30804e-13	275.76	0
9.94621	1	2	2	2.62248e-13	552.868	0
9.94621	1	3	3	5.01682e-14	105.764	0
9.94721	1	1	1	1.30794e-13	275.739	0
9.94721	1	2	2	2.62217e-13	552.802	0
9.94721	1	3	3	5.01693e-14	105.766	0
9.94821	1	1	1	1.30785e-13	275.718	0
9.94821	1	2	2	2.62186e-13	552.736	0
9.94821	1	3	3	5.01704e-14	105.769	0
9.94921	1	1	1	1.30775e-13	275.698	0
9.94921	1	2	2	2.62154e-13	552.67	0
9.94921	1	3	3	5.01716e-14	105.771	0
9.95021	1	1	1	1.30765e-13	275.677	0
9.95021	1	2	2	2.62123e-13	552.604	0
9.95021	1	3	3	5.01727e-14	105.773	0
9.95121	1	1	1	1.30755e-13	275.656	0
9.95121	1	2	2	2.62092e-13	552.538	0
9.95121	1	3	3	5.01738e-14	105.776	0
9.95221	1	1	1	1.30745e-13	275.636	0
9.95221	1	2	2	2.6206e-13	552.472	0
9.95221	1	3	3	5.0175e-14	105.778	0
9.95321	1	1	1	1.30736e-13	275.615	0
9.95321	1	2	2	2.62029e-13	552.406	0
9.95321	1	3	3	5.01761e-14	105.78	0
9.95421	1	1	1	1.30726e-13	275.594	0
9.95421	1	2	2	2.61998e-13	552.34	0
9.95421	1	3	3	5.01772e-14	105.783	0
9.95521	1	1	1	1.30716e-13	275.574	0
9.95521	1	2	2	2.61966e-13	552.274	0
9.95521	1	3	3	5.01783e-14	105.785	0
9.95621	1	1	1	1.30706e-13	275.553	0
9.95621	1	2	2	2.61935e-13	552.208	0
9.95621	1	3	3	5.01795e-14	105.788	0
9.95721	1	1	1	1.30696e-13	275.532	0
9.95721	1	2	2	2.61904e-13	552.142	0
9.95721	1	3	3	5.01806e-14	105.79	0
9.95821	1	1	1	1.30687e-13	275.512	0
9.95821	1	2	2	2.61873e-13	552.076	0
9.95821	1	3	3	5.01817e-14	105.792	0
9.95921	1	1	1	1.30677e-13	275.491	0
9.95921	1	2	2	2.61841e-13	552.01	0
9.95921	1	3	3	5.01829e-14	105.795	0
9.96021	1	1	1	1.30667e-13	275.47	0
9.96021	1	2	2	2.6181e-13	551.944	0
9.96021	1	3	3	5.0184e-14	105.797	0
9.96121	1	1	1	1.30657e-13	275.45	0
9.96121	1	2	2	2.61779e-13	551.878	0
9.96121	1	3	3	5.01851e-14	105.8	0
9.96221	1	1	1	1.30647e-13	275.429	0
9.96221	1	2	2	2.61748e-13	551.812	0
9.96221	1	3	3	5.01863e-14	105.802	0
9.96321	1	1	1	1.30638e-13	275.408	0
9.96321	1	2	2	2.61716e-13	551.746	0
9.96321	1	3	3	5.01874e-14	105.804	0
9.96421	1	1	1	1.30628e-13	275.388	0
9.96421	1	2	2	2.61685e-13	551.681	0
9.96421	1	3	3	5.01885e-14	105.807	0
9.96521	1	1	1	1.30618e-13	275.367	0
9.96521	1	2	2	2.61654e-13	551.615	0
9.96521	1	3	3	5.01897e-14	105.809	0
9.96621	1	1	1	1.30608e-13	275.346	0
9.96621	1	2	2	2.61623e-13	551.549	0
9.96621	1	3	3	5.01908e-14	105.811	0
9.96721	1	1	1	1.30598e-13	275.326	0
9.96721	1	2	2	2.61591e-13	551.483	0
9.96721	1	3	3	5.01919e-14	105.814	0
9.96821	1	1	1	1.30589e-13	275.305	0
9.96821	1	2	2	2.6156e-13	551.417	0
9.96821	1	3	3	5.01931e-14	105.816	0
9.96921	1	1	1	1.30579e-13	275.284	0
9.96921	1	2	2	2.61529e-13	551.351	0
9.96921	1	3	3	5.01942e-14	105.819	0
9.97021	1	1	1	1.30569e-13	275.264	0
9.97021	1	2	2	2.61498e-13	551.286	0
9.97021	1	3	3	5.01953e-14	105.821	0
9.97121	1	1	1	1.30559e-13	275.243	0
9.97121	1	2	2	2.61467e-13	551.22	0
9.97121	1	3	3	5.01965e-14	105.823	0
9.97221	1	1	1	1.30549e-13	275.222	0
9.97221	1	2	2	2.61435e-13	551.154	0
9.97221	1	3	3	5.01976e-14	105.826	0
9.97321	1	1	1	1.3054e-13	275.202	0
9.97321	1	2	2	2.61404e-13	551.088	0
9.97321	1	3	3	5.01987e-14	105.828	0
9.97421	1	1	1	1.3053e-13	275.181	0
9.97421	1	2	2	2.61373e-13	551.022	0
9.97421	1	3	3	5.01999e-14	105.831	0
9.97521	1	1	1	1.3052e-13	275.16	0
9.97521	1	2	2	2.61342e-13	550.957	0
9.97521	1	3	3	5.0201e-14	105.833	0
9.97621	1	1	1	1.3051e-13	275.14	0
9.97621	1	2	2	2.61311e-13	550.891	0
9.97621	1	3	3	5.02021e-14	105.835	0
9.97721	1	1	1	1.305e-13	275.119	0
9.97721	1	2	2	2.61279e-13	550.825	0
9.97721	1	3	3	5.02033e-14	105.838	0
9.97821	1	1	1	1.30491e-13	275.098	0
9.97821	1	2	2	2.61248e-13	550.759	0
9.97821	1	3	3	5.02044e-14	105.84	0
9.97921	1	1	1	1.30481e-13	275.078	0
9.97921	1	2	2	2.61217e-13	550.694	0
9.97921	1	3	3	5.02055e-14	105.843	0
9.98021	1	1	1	1.30471e-13	275.057	0
9.98021	1	2	2	2.61186e-13	550.628	0
9.98021	1	3	3	5.02066e-14	105.845	0
9.98121	1	1	1	1.30461e-13	275.037	0
9.98121	1	2	2	2.61155e-13	550.562	0
9.98121	1	3	3	5.02078e-14	105.847	0
9.98221	1	1	1	1.30452e-13	275.016	0
9.98221	1	2	2	2.61124e-13	550.497	0
9.98221	1	3	3	5.02089e-14	105.85	0
9.98321	1	1	1	1.30442e-13	274.995	0
9.98321	1	2	2	2.61092e-13	550.431	0
9.98321	1	3	3	5.021e-14	105.852	0
9.98421	1	1	1	1.30432e-13	274.975	0
9.98421	1	2	2	2.61061e-13	550.365	0
9.98421	1	3	3	5.02112e-14	105.854	0
9.98521	1	1	1	1.30422e-13	274.954	0
9.98521	1	2	2	2.6103e-13	550.3	0
9.98521	1	3	3	5.02123e-14	105.857	0
9.98621	1	1	1	1.30412e-13	274.933	0
9.98621	1	2	2	2.60999e-13	550.234	0
9.98621	1	3	3	5.02134e-14	105.859	0
9.98721	1	1	1	1.30403e-13	274.913	0
9.98721	1	2	2	2.60968e-13	550.168	0
9.98721	1	3	3	5.02146e-14	105.862	0
9.98821	1	1	1	1.30393e-13	274.892	0
9.98821	1	2	2	2.60937e-13	550.103	0
9.98821	1	3	3	5.02157e-14	105.864	0
9.98921	1	1	1	1.30383e-13	274.872	0
9.98921	1	2	2	2.60906e-13	550.037	0
9.98921	1	3	3	5.02168e-14	105.866	0
9.99021	1	1	1	1.30373e-13	274.851	0
9.99021	1	2	2	2.60874e-13	549.972	0
9.99021	1	3	3	5.0218e-14	105.869	0
9.99121	1	1	1	1.30363e-13	274.83	0
9.99121	1	2	2	2.60843e-13	549.906	0
9.99121	1	3	3	5.02191e-14	105.871	0
9.99221	1	1	1	1.30354e-13	274.81	0
9.99221	1	2	2	2.60812e-13	549.84	0
9.99221	1	3	3	5.02202e-14	105.874	0
9.99321	1	1	1	1.30344e-13	274.789	0
9.99321	1	2	2	2.60781e-13	549.775	0
9.99321	1	3	3	5.02214e-14	105.876	0
9.99421	1	1	1	1.30334e-13	274.768	0
9.99421	1	2	2	2.6075e-13	549.709	0
9.99421	1	3	3	5.02225e-14	105.878	0
9.99521	1	1	1	1.30324e-13	274.748	0
9.99521	1	2	2	2.60719e-13	549.644	0
9.99521	1	3	3	5.02236e-14	105.881	0
9.99621	1	1	1	1.30315e-13	274.727	0
9.99621	1	2	2	2.60688e-13	549.578	0
9.99621	1	3	3	5.02248e-14	105.883	0
9.99721	1	1	1	1.30305e-13	274.707	0
9.99721	1	2	2	2.60657e-13	549.513	0
9.99721	1	3	3	5.02259e-14	105.885	0
9.99821	1	1	1	1.30295e-13	274.686	0
9.99821	1	2	2	2.60626e-13	549.447	0
9.99821	1	3	3	5.0227e-14	105.888	0
9.99921	1	1	1	1.30285e-13	274.665	0
9.99921	1	2	2	2.60595e-13	549.382	0
9.99921	1	3	3	5.02282e-14	105.89	0
10.0002	1	1	1	1.30275e-13	274.645	0
10.0002	1	2	2	2.60564e-13	549.316	0
10.0002	1	3	3	5.02293e-14	105.893	0
10.0012	1	1	1	1.30274e-13	274.641	0
10.0012	1	2	2	2.60575e-13	549.34	0
10.0012	1	3	3	5.02301e-14	105.894	0
10.0022	1	1	1	1.30272e-13	274.638	0
10.0022	1	2	2	2.60586e-13	549.363	0
10.0022	1	3	3	5.02309e-14	105.896	0
10.0032	1	1	1	1.30271e-13	274.635	0
10.0032	1	2	2	2.60597e-13	549.387	0
10.0032	1	3	3	5.02316e-14	105.898	0
10.0042	1	1	1	1.30269e-13	274.631	0
10.0042	1	2	2	2.60608e-13	549.41	0
10.0042	1	3	3	5.02324e-14	105.899	0
10.0052	1	1	1	1.30268e-13	274.628	0
10.0052	1	2	2	2.60619e-13	549.434	0
10.0052	1	3	3	5.02332e-14	105.901	0
10.0062	1	1	1	1.30266e-13	274.625	0
10.0062	1	2	2	2.60631e-13	549.458	0
10.0062	1	3	3	5.0234e-14	105.903	0
10.0072	1	1	1	1.30264e-13	274.621	0
10.0072	1	2	2	2.60642e-13	549.481	0
10.0072	1	3	3	5.02348e-14	105.904	0
10.0082	1	1	1	1.30263e-13	274.618	0
10.0082	1	2	2	2.60653e-13	549.505	0
10.0082	1	3	3	5.02355e-14	105.906	0
10.0092	1	1	1	1.30261e-13	274.615	0
10.0092	1	2	2	2.60664e-13	549.528	0
10.0092	1	3	3	5.02363e-14	105.907	0
10.0102	1	1	1	1.3026e-13	274.611	0
10.0102	1	2	2	2.60675e-13	549.552	0
10.0102	1	3	3	5.02371e-14	105.909	0
10.0112	1	1	1	1.30258e-13	274.608	0
10.0112	1	2	2	2.60686e-13	549.575	0
10.0112	1	3	3	5.02379e-14	105.911	0
10.0122	1	1	1	1.30256e-13	274.605	0
10.0122	1	2	2	2.60698e-13	549.599	0
10.0122	1	3	3	5.02387e-14	105.912	0
10.0132	1	1	1	1.30255e-13	274.601	0
10.0132	1	2	2	2.60709e-13	549.622	0
10.0132	1	3	3	5.02394e-14	105.914	0
10.0142	1	1	1	1.30253e-13	274.598	0
10.0142	1	2	2	2.6072e-13	549.646	0
10.0142	1	3	3	5.02402e-14	105.916	0
10.0152	1	1	1	1.30252e-13	274.595	0
10.0152	1	2	2	2.60731e-13	549.669	0
10.0152	1	3	3	5.0241e-14	105.917	0
10.0162	1	1	1	1.3025e-13	274.591	0
10.0162	1	2	2	2.60742e-13	549.693	0
10.0162	1	3	3	5.02418e-14	105.919	0
10.0172	1	1	1	1.30248e-13	274.588	0
10.0172	1	2	2	2.60753e-13	549.716	0
10.0172	1	3	3	5.02426e-14	105.921	0
10.0182	1	1	1	1.30247e-13	274.585	0
10.0182	1	2	2	2.60764e-13	549.74	0
10.0182	1	3	3	5.02433e-14	105.922	0
10.0192	1	1	1	1.30245e-13	274.581	0
10.0192	1	2	2	2.60776e-13	549.763	0
10.0192	1	3	3	5.02441e-14	105.924	0
10.0202	1	1	1	1.30244e-13	274.578	0
10.0202	1	2	2	2.60787e-13	549.787	0
10.0202	1	3	3	5.02449e-14	105.926	0
10.0212	1	1	1	1.30242e-13	274.575	0
10.0212	1	2	2	2.60798e-13	549.81	0
10.0212	1	3	3	5.02457e-14	105.927	0
10.0222	1	1	1	1.30241e-13	274.571	0
10.0222	1	2	2	2.60809e-13	549.834	0
10.0222	1	3	3	5.02465e-14	105.929	0
10.0232	1	1	1	1.30239e-13	274.568	0
10.0232	1	2	2	2.6082e-13	549.857	0
10.0232	1	3	3	5.02472e-14	105.93	0
10.0242	1	1	1	1.30237e-13	274.564	0
10.0242	1	2	2	2.60831e-13	549.88	0
10.0242	1	3	3	5.0248e-14	105.932	0
10.0252	1	1	1	1.30236e-13	274.561	0
10.0252	1	2	2	2.60842e-13	549.904	0
10.0252	1	3	3	5.02488e-14	105.934	0
10.0262	1	1	1	1.30234e-13	274.558	0
10.0262	1	2	2	2.60853e-13	549.927	0
10.0262	1	3	3	5.02496e-14	105.935	0
10.0272	1	1	1	1.30233e-13	274.554	0
10.0272	1	2	2	2.60865e-13	549.951	0
10.0272	1	3	3	5.02504e-14	105.937	0
10.0282	1	1	1	1.30231e-13	274.551	0
10.0282	1	2	2	2.60876e-13	549.974	0
10.0282	1	3	3	5.02511e-14	105.939	0
10.0292	1	1	1	1.30229e-13	274.548	0
10.0292	1	2	2	2.60887e-13	549.998	0
10.0292	1	3	3	5.02519e-14	105.94	0
10.0302	1	1	1	1.30228e-13	274.544	0
10.0302	1	2	2	2.60898e-13	550.021	0
10.0302	1	3	3	5.02527e-14	105.942	0
10.0312	1	1	1	1.30226e-13	274.541	0
10.0312	1	2	2	2.60909e-13	550.044	0
10.0312	1	3	3	5.02535e-14	105.944	0
10.0322	1	1	1	1.30225e-13	274.538	0
10.0322	1	2	2	2.6092e-13	550.068	0
10.0322	1	3	3	5.02543e-14	105.945	0
10.0332	1	1	1	1.30223e-13	274.534	0
10.0332	1	2	2	2.60931e-13	550.091	0
10.0332	1	3	3	5.0255e-14	105.947	0
10.0342	1	1	1	1.30221e-13	274.531	0
10.0342	1	2	2	2.60942e-13	550.115	0
10.0342	1	3	3	5.02558e-14	105.949	0
10.0352	1	1	1	1.3022e-13	274.528	0
10.0352	1	2	2	2.60953e-13	550.138	0
10.0352	1	3	3	5.02566e-14	105.95	0
10.0362	1	1	1	1.30218e-13	274.524	0
10.0362	1	2	2	2.60964e-13	550.161	0
10.0362	1	3	3	5.02574e-14	105.952	0
10.0372	1	1	1	1.30217e-13	274.521	0
10.0372	1	2	2	2.60975e-13	550.185	0
10.0372	1	3	3	5.02582e-14	105.954	0
10.0382	1	1	1	1.30215e-13	274.518	0
10.0382	1	2	2	2.60987e-13	550.208	0
10.0382	1	3	3	5.02589e-14	105.955	0
10.0392	1	1	1	1.30213e-13	274.514	0
10.0392	1	2	2	2.60998e-13	550.231	0
10.0392	1	3	3	5.02597e-14	105.957	0
10.0402	1	1	1	1.30212e-13	274.511	0
10.0402	1	2	2	2.61009e-13	550.255	0
10.0402	1	3	3	5.02605e-14	105.958	0
10.0412	1	1	1	1.3021e-13	274.507	0
10.0412	1	2	2	2.6102e-13	550.278	0
10.0412	1	3	3	5.02613e-14	105.96	0
10.0422	1	1	1	1.30209e-13	274.504	0
10.0422	1	2	2	2.61031e-13	550.301	0
10.0422	1	3	3	5.02621e-14	105.962	0
10.0432	1	1	1	1.30207e-13	274.501	0
10.0432	1	2	2	2.61042e-13	550.325	0
10.0432	1	3	3	5.02628e-14	105.963	0
10.0442	1	1	1	1.30206e-13	274.497	0
10.0442	1	2	2	2.61053e-13	550.348	0
10.0442	1	3	3	5.02636e-14	105.965	0
10.0452	1	1	1	1.30204e-13	274.494	0
10.0452	1	2	2	2.61064e-13	550.371	0
10.0452	1	3	3	5.02644e-14	105.967	0
10.0462	1	1	1	1.30202e-13	274.491	0
10.0462	1	2	2	2.61075e-13	550.395	0
10.0462	1	3	3	5.02652e-14	105.968	0
10.0472	1	1	1	1.30201e-13	274.487	0
10.0472	1	2	2	2.61086e-13	550.418	0
10.0472	1	3	3	5.0266e-14	105.97	0
10.0482	1	1	1	1.30199e-13	274.484	0
10.0482	1	2	2	2.61097e-13	550.441	0
10.0482	1	3	3	5.02667e-14	105.972	0
10.0492	1	1	1	1.30198e-13	274.481	0
10.0492	1	2	2	2.61108e-13	550.464	0
10.0492	1	3	3	5.02675e-14	105.973	0
10.0502	1	1	1	1.30196e-13	274.477	0
10.0502	1	2	2	2.61119e-13	550.488	0
10.0502	1	3	3	5.02683e-14	105.975	0
10.0512	1	1	1	1.30194e-13	274.474	0
10.0512	1	2	2	2.6113e-13	550.511	0
10.0512	1	3	3	5.02691e-14	105.977	0
10.0522	1	1	1	1.30193e-13	274.47	0
10.0522	1	2	2	2.61141e-13	550.534	0
10.0522	1	3	3	5.02699e-14	105.978	0
10.0532	1	1	1	1.30191e-13	274.467	0
10.0532	1	2	2	2.61152e-13	550.558	0
10.0532	1	3	3	5.02707e-14	105.98	0
10.0542	1	1	1	1.3019e-13	274.464	0
10.0542	1	2	2	2.61163e-13	550.581	0
10.0542	1	3	3	5.02714e-14	105.981	0
10.0552	1	1	1	1.30188e-13	274.46	0
10.0552	1	2	2	2.61174e-13	550.604	0
10.0552	1	3	3	5.02722e-14	105.983	0
10.0562	1	1	1	1.30186e-13	274.457	0
10.0562	1	2	2	2.61185e-13	550.627	0
10.0562	1	3	3	5.0273e-14	105.985	0
10.0572	1	1	1	1.30185e-13	274.454	0
10.0572	1	2	2	2.61197e-13	550.651	0
10.0572	1	3	3	5.02738e-14	105.986	0
10.0582	1	1	1	1.30183e-13	274.45	0
10.0582	1	2	2	2.61208e-13	550.674	0
10.0582	1	3	3	5.02746e-14	105.988	0
10.0592	1	1	1	1.30182e-13	274.447	0
10.0592	1	2	2	2.61219e-13	550.697	0
10.0592	1	3	3	5.02753e-14	105.99	0
10.0602	1	1	1	1.3018e-13	274.444	0
10.0602	1	2	2	2.6123e-13	550.72	0
10.0602	1	3	3	5.02761e-14	105.991	0
10.0612	1	1	1	1.30178e-13	274.44	0
10.0612	1	2	2	2.61241e-13	550.743	0
10.0612	1	3	3	5.02769e-14	105.993	0
10.0622	1	1	1	1.30177e-13	274.437	0
10.0622	1	2	2	2.61252e-13	550.767	0
10.0622	1	3	3	5.02777e-14	105.995	0
10.0632	1	1	1	1.30175e-13	274.433	0
10.0632	1	2	2	2.61263e-13	550.79	0
10.0632	1	3	3	5.02785e-14	105.996	0
10.0642	1	1	1	1.30174e-13	274.43	0
10.0642	1	2	2	2.61274e-13	550.813	0
10.0642	1	3	3	5.02792e-14	105.998	0
10.0652	1	1	1	1.30172e-13	274.427	0
10.0652	1	2	2	2.61285e-13	550.836	0
10.0652	1	3	3	5.028e-14	106	0
10.0662	1	1	1	1.3017e-13	274.423	0
10.0662	1	2	2	2.61296e-13	550.859	0
10.0662	1	3	3	5.02808e-14	106.001	0
10.0672	1	1	1	1.30169e-13	274.42	0
10.0672	1	2	2	2.61307e-13	550.883	0
10.0672	1	3	3	5.02816e-14	106.003	0
10.0682	1	1	1	1.30167e-13	274.417	0
10.0682	1	2	2	2.61318e-13	550.906	0
10.0682	1	3	3	5.02824e-14	106.005	0
10.0692	1	1	1	1.30166e-13	274.413	0
10.0692	1	2	2	2.61329e-13	550.929	0
10.0692	1	3	3	5.02831e-14	106.006	0
10.0702	1	1	1	1.30164e-13	274.41	0
10.0702	1	2	2	2.6134e-13	550.952	0
10.0702	1	3	3	5.02839e-14	106.008	0
10.0712	1	1	1	1.30162e-13	274.406	0
10.0712	1	2	2	2.61351e-13	550.975	0
10.0712	1	3	3	5.02847e-14	106.009	0
10.0722	1	1	1	1.30161e-13	274.403	0
10.0722	1	2	2	2.61362e-13	550.998	0
10.0722	1	3	3	5.02855e-14	106.011	0
10.0732	1	1	1	1.30159e-13	274.4	0
10.0732	1	2	2	2.61372e-13	551.022	0
10.0732	1	3	3	5.02863e-14	106.013	0
10.0742	1	1	1	1.30158e-13	274.396	0
10.0742	1	2	2	2.61383e-13	551.045	0
10.0742	1	3	3	5.0287e-14	106.014	0
10.0752	1	1	1	1.30156e-13	274.393	0
10.0752	1	2	2	2.61394e-13	551.068	0
10.0752	1	3	3	5.02878e-14	106.016	0
10.0762	1	1	1	1.30154e-13	274.39	0
10.0762	1	2	2	2.61405e-13	551.091	0
10.0762	1	3	3	5.02886e-14	106.018	0
10.0772	1	1	1	1.30153e-13	274.386	0
10.0772	1	2	2	2.61416e-13	551.114	0
10.0772	1	3	3	5.02894e-14	106.019	0
10.0782	1	1	1	1.30151e-13	274.383	0
10.0782	1	2	2	2.61427e-13	551.137	0
10.0782	1	3	3	5.02902e-14	106.021	0
10.0792	1	1	1	1.3015e-13	274.379	0
10.0792	1	2	2	2.61438e-13	551.16	0
10.0792	1	3	3	5.02909e-14	106.023	0
10.0802	1	1	1	1.30148e-13	274.376	0
10.0802	1	2	2	2.61449e-13	551.183	0
10.0802	1	3	3	5.02917e-14	106.024	0
10.0812	1	1	1	1.30146e-13	274.373	0
10.0812	1	2	2	2.6146e-13	551.206	0
10.0812	1	3	3	5.02925e-14	106.026	0
10.0822	1	1	1	1.30145e-13	274.369	0
10.0822	1	2	2	2.61471e-13	551.23	0
10.0822	1	3	3	5.02933e-14	106.028	0
10.0832	1	1	1	1.30143e-13	274.366	0
10.0832	1	2	2	2.61482e-13	551.253	0
10.0832	1	3	3	5.02941e-14	106.029	0
10.0842	1	1	1	1.30142e-13	274.363	0
10.0842	1	2	2	2.61493e-13	551.276	0
10.0842	1	3	3	5.02948e-14	106.031	0
10.0852	1	1	1	1.3014e-13	274.359	0
10.0852	1	2	2	2.61504e-13	551.299	0
10.0852	1	3	3	5.02956e-14	106.032	0
10.0862	1	1	1	1.30138e-13	274.356	0
10.0862	1	2	2	2.61515e-13	551.322	0
10.0862	1	3	3	5.02964e-14	106.034	0
10.0872	1	1	1	1.30137e-13	274.352	0
10.0872	1	2	2	2.61526e-13	551.345	0
10.0872	1	3	3	5.02972e-14	106.036	0
10.0882	1	1	1	1.30135e-13	274.349	0
10.0882	1	2	2	2.61537e-13	551.368	0
10.0882	1	3	3	5.0298e-14	106.037	0
10.0892	1	1	1	1.30134e-13	274.346	0
10.0892	1	2	2	2.61548e-13	551.391	0
10.0892	1	3	3	5.02987e-14	106.039	0
10.0902	1	1	1	1.30132e-13	274.342	0
10.0902	1	2	2	2.61559e-13	551.414	0
10.0902	1	3	3	5.02995e-14	106.041	0
10.0912	1	1	1	1.3013e-13	274.339	0
10.0912	1	2	2	2.6157e-13	551.437	0
10.0912	1	3	3	5.03003e-14	106.042	0
10.0922	1	1	1	1.30129e-13	274.336	0
10.0922	1	2	2	2.6158e-13	551.46	0
10.0922	1	3	3	5.03011e-14	106.044	0
10.0932	1	1	1	1.30127e-13	274.332	0
10.0932	1	2	2	2.61591e-13	551.483	0
10.0932	1	3	3	5.03019e-14	106.046	0
10.0942	1	1	1	1.30126e-13	274.329	0
10.0942	1	2	2	2.61602e-13	551.506	0
10.0942	1	3	3	5.03026e-14	106.047	0
10.0952	1	1	1	1.30124e-13	274.325	0
10.0952	1	2	2	2.61613e-13	551.529	0
10.0952	1	3	3	5.03034e-14	106.049	0
10.0962	1	1	1	1.30122e-13	274.322	0
10.0962	1	2	2	2.61624e-13	551.552	0
10.0962	1	3	3	5.03042e-14	106.051	0
10.0972	1	1	1	1.30121e-13	274.319	0
10.0972	1	2	2	2.61635e-13	551.575	0
10.0972	1	3	3	5.0305e-14	106.052	0
10.0982	1	1	1	1.30119e-13	274.315	0
10.0982	1	2	2	2.61646e-13	551.598	0
10.0982	1	3	3	5.03058e-14	106.054	0
10.0992	1	1	1	1.30118e-13	274.312	0
10.0992	1	2	2	2.61657e-13	551.621	0
10.0992	1	3	3	5.03065e-14	106.056	0
10.1002	1	1	1	1.30116e-13	274.309	0
10.1002	1	2	2	2.61668e-13	551.644	0
10.1002	1	3	3	5.03073e-14	106.057	0
10.1012	1	1	1	1.30114e-13	274.305	0
10.1012	1	2	2	2.61679e-13	551.667	0
10.1012	1	3	3	5.03081e-14	106.059	0
10.1022	1	1	1	1.30113e-13	274.302	0
10.1022	1	2	2	2.6169e-13	551.69	0
10.1022	1	3	3	5.03089e-14	106.06	0
10.1032	1	1	1	1.30111e-13	274.298	0
10.1032	1	2	2	2.617e-13	551.713	0
10.1032	1	3	3	5.03097e-14	106.062	0
10.1042	1	1	1	1.3011e-13	274.295	0
10.1042	1	2	2	2.61711e-13	551.736	0
10.1042	1	3	3	5.03104e-14	106.064	0
10.1052	1	1	1	1.30108e-13	274.292	0
10.1052	1	2	2	2.61722e-13	551.759	0
10.1052	1	3	3	5.03112e-14	106.065	0
10.1062	1	1	1	1.30106e-13	274.288	0
10.1062	1	2	2	2.61733e-13	551.782	0
10.1062	1	3	3	5.0312e-14	106.067	0
10.1072	1	1	1	1.30105e-13	274.285	0
10.1072	1	2	2	2.61744e-13	551.805	0
10.1072	1	3	3	5.03128e-14	106.069	0
10.1082	1	1	1	1.30103e-13	274.281	0
10.1082	1	2	2	2.61755e-13	551.828	0
10.1082	1	3	3	5.03136e-14	106.07	0
10.1092	1	1	1	1.30101e-13	274.278	0
10.1092	1	2	2	2.61766e-13	551.85	0
10.1092	1	3	3	5.03144e-14	106.072	0
10.1102	1	1	1	1.301e-13	274.275	0
10.1102	1	2	2	2.61777e-13	551.873	0
10.1102	1	3	3	5.03151e-14	106.074	0
10.1112	1	1	1	1.30098e-13	274.271	0
10.1112	1	2	2	2.61787e-13	551.896	0
10.1112	1	3	3	5.03159e-14	106.075	0
10.1122	1	1	1	1.30097e-13	274.268	0
10.1122	1	2	2	2.61798e-13	551.919	0
10.1122	1	3	3	5.03167e-14	106.077	0
10.1132	1	1	1	1.30095e-13	274.264	0
10.1132	1	2	2	2.61809e-13	551.942	0
10.1132	1	3	3	5.03175e-14	106.079	0
10.1142	1	1	1	1.30093e-13	274.261	0
10.1142	1	2	2	2.6182e-13	551.965	0
10.1142	1	3	3	5.03183e-14	106.08	0
10.1152	1	1	1	1.30092e-13	274.258	0
10.1152	1	2	2	2.61831e-13	551.988	0
10.1152	1	3	3	5.0319e-14	106.082	0
10.1162	1	1	1	1.3009e-13	274.254	0
10.1162	1	2	2	2.61842e-13	552.011	0
10.1162	1	3	3	5.03198e-14	106.083	0
10.1172	1	1	1	1.30089e-13	274.251	0
10.1172	1	2	2	2.61852e-13	552.034	0
10.1172	1	3	3	5.03206e-14	106.085	0
10.1182	1	1	1	1.30087e-13	274.247	0
10.1182	1	2	2	2.61863e-13	552.056	0
10.1182	1	3	3	5.03214e-14	106.087	0
10.1192	1	1	1	1.30085e-13	274.244	0
10.1192	1	2	2	2.61874e-13	552.079	0
10.1192	1	3	3	5.03222e-14	106.088	0
10.1202	1	1	1	1.30084e-13	274.241	0
10.1202	1	2	2	2.61885e-13	552.102	0
10.1202	1	3	3	5.03229e-14	106.09	0
10.1212	1	1	1	1.30082e-13	274.237	0
10.1212	1	2	2	2.61896e-13	552.125	0
10.1212	1	3	3	5.03237e-14	106.092	0
10.1222	1	1	1	1.30081e-13	274.234	0
10.1222	1	2	2	2.61907e-13	552.148	0
10.1222	1	3	3	5.03245e-14	106.093	0
10.1232	1	1	1	1.30079e-13	274.231	0
10.1232	1	2	2	2.61918e-13	552.171	0
10.1232	1	3	3	5.03253e-14	106.095	0
10.1242	1	1	1	1.30077e-13	274.227	0
10.1242	1	2	2	2.61928e-13	552.193	0
10.1242	1	3	3	5.03261e-14	106.097	0
10.1252	1	1	1	1.30076e-13	274.224	0
